name,total_return_pct,cagr_pct,ann_volatility_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,win_rate_pct,profit_factor,avg_win_pct,avg_loss_pct,num_trades,years,score,fast_ema,slow_ema,trend_ema,donchian_window,roc_period,signal_smooth,long_threshold,vol_target,dd_limit,min_holding,transaction_cost_bps,short_threshold
opt,1201.4763544893067,12.125871244995711,6.8863723351160715,1.7608503657523082,3.153225992372985,-5.9437221828077025,2.0401140685999692,19.805309734513273,1.6917567096527846,0.5724831559393416,-0.09507023896736982,4987,22.42063492063492,1.821479721977287,20,30,200,55,60,5,0.1,0.16,0.1,3,5.0,-0.1
opt,1151.816871844073,11.93148413792169,6.776321388697417,1.7607612528270633,3.159608458251686,-6.758220000045871,1.7654773206318681,19.893805309734514,1.7117140680966079,0.5518031284584808,-0.09104082351911927,4993,22.42063492063492,1.8204186735166719,20,30,200,55,40,3,0.1,0.16,0.1,3,5.0,-0.1
opt,2755.6632283070567,16.12536931440276,9.268785248085253,1.739750019317142,2.6962366728775975,-9.025803586963189,1.7865854446128362,32.21238938053098,1.4613161184696681,0.6002497629680645,-0.23747860378313088,4857,22.42063492063492,1.820376865889156,10,50,200,20,40,5,0.2,0.16,0.15,5,5.0,-0.2
opt,2933.8951665309005,16.43937038330381,9.458087315894929,1.7381284221891653,2.700235871138002,-9.875320960885219,1.6646922614888044,34.92035398230088,1.4355334069889925,0.5869150384111074,-0.2676367645973568,4860,22.42063492063492,1.8203252741056843,20,30,150,20,60,3,0.2,0.16,0.15,5,5.0,-0.2
opt,2799.9862998417734,16.2051692365877,9.317353693306844,1.7392459028606746,2.782835867712213,-9.968890040377957,1.6255740780518535,34.424778761061944,1.4412716763727265,0.5818923179915866,-0.23489836873755637,5158,22.42063492063492,1.820271749043613,5,80,200,20,60,5,0.1,0.16,0.15,3,5.0,-0.1
opt,994.3472089458613,11.262331982644636,6.384819108451678,1.7639234238815822,2.824200565304315,-4.800845023187977,2.345906174485495,30.619469026548675,1.5177906517949002,0.4132182092835364,-0.14195062175820172,5042,22.42063492063492,1.8202350837948054,5,80,150,20,60,3,0.2,0.12,0.1,5,5.0,-0.2
opt,2712.180338922463,16.045923749696577,9.222143975969376,1.7399342052681332,2.7220896893081834,-7.153935172414871,2.242950678609538,33.522123893805315,1.4504791297264792,0.5835197414068972,-0.24304489234380777,4896,22.42063492063492,1.8201638240166162,5,50,200,20,60,3,0.2,0.16,0.15,3,5.0,-0.2
opt,2574.516695437603,15.786430899470405,9.066768222474979,1.7411309644310222,2.787598356106073,-10.411229846677344,1.5162887701022671,33.16814159292035,1.4514518063387338,0.5797129216800996,-0.22223264965456332,5114,22.42063492063492,1.8200631189283742,10,80,200,20,40,5,0.1,0.16,0.15,5,5.0,-0.1
opt,903.0993220188719,10.831117414894532,6.133461272166793,1.7659062206922809,2.669273222102991,-5.001145012410341,2.1657275259999684,28.14159292035398,1.539098616695634,0.4216234532174182,-0.1502993340371581,4482,22.42063492063492,1.8200618077667536,10,30,150,55,60,3,0.2,0.12,0.1,3,5.0,-0.2
opt,967.3392906635645,11.138392623690496,6.313239839952018,1.764291062285248,2.6794545901262325,-4.853420844729544,2.2949570993386996,27.946902654867255,1.5284852043563983,0.441932850929172,-0.1568859990972236,4483,22.42063492063492,1.8199830254037004,10,30,150,55,60,5,0.2,0.12,0.1,5,5.0,-0.2
opt,942.141403723935,11.020027418639122,6.2454229034177775,1.764496590392376,2.79752939281635,-4.939900133917238,2.2308198789234366,29.66371681415929,1.515815401038884,0.41868977352927306,-0.1396485786128773,4985,22.42063492063492,1.8195967274855716,5,30,150,55,60,5,0.1,0.12,0.1,3,5.0,-0.1
opt,1169.8382414148934,12.002865082779346,6.821927557164543,1.7594536122233762,3.0165337168093176,-8.7051672476264,1.3788207327150566,18.831858407079647,1.704707513127409,0.5897150399609362,-0.10232777217216182,4589,22.42063492063492,1.8194679376372729,5,80,150,80,40,5,0.2,0.16,0.1,3,5.0,-0.2
opt,1199.5193141722298,12.118345776007633,6.890189821081752,1.758782572133124,3.21420872502933,-7.987055930077458,1.517248142757166,18.672566371681416,1.70814078474484,0.598575370073194,-0.09034664192026576,5066,22.42063492063492,1.8193743010131622,10,80,150,80,60,3,0.1,0.16,0.1,5,5.0,-0.1
opt,1158.4702531666433,11.95795119932772,6.79671442943644,1.7593723148846836,3.1116222248314243,-8.301769375494956,1.4404099485857833,18.867256637168143,1.7046024918918259,0.5865312567901906,-0.09460834507779248,4864,22.42063492063492,1.819162070881322,20,30,200,80,40,5,0.1,0.16,0.1,5,5.0,-0.1
opt,2743.7276206065694,16.103678025313872,9.262371117496942,1.7386129125071943,2.713718123835867,-9.782395737450418,1.646189589699728,33.07964601769912,1.4556333897347362,0.5887610778684096,-0.24013842638620528,4903,22.42063492063492,1.8191313026337637,5,50,150,20,40,3,0.2,0.16,0.15,5,5.0,-0.2
opt,954.3958711637426,11.077929402825927,6.28113873900474,1.7636816926258894,2.6583987424895943,-4.863221975139171,2.277899191000614,28.194690265486727,1.5285764648985125,0.43570243147791354,-0.15788094204211575,4463,22.42063492063492,1.819071339640019,10,30,150,55,60,5,0.2,0.12,0.1,3,5.0,-0.2
opt,1273.4793830105027,12.39548909109014,7.056608106041976,1.7565789264217369,2.948395460449947,-5.797807997815741,2.1379612942960513,19.734513274336283,1.678915127165592,0.5934934779785226,-0.11613155412745714,4404,22.42063492063492,1.8185563718771875,20,50,150,80,60,5,0.2,0.16,0.1,5,5.0,-0.2
opt,2100.4840778219695,14.783295436982602,8.474253310797708,1.7444953431054568,2.674390648760039,-8.05688110365092,1.8348657807899953,32.26548672566372,1.4958345628940484,0.5249512859352223,-0.21275936262971418,4693,22.42063492063492,1.8184118202903699,20,80,200,20,60,3,0.2,0.16,0.15,5,5.0,-0.2
opt,2500.243794423793,15.641078112141349,8.988143188538258,1.7401901353871352,2.7191978511747497,-9.483398100224868,1.649311559721454,32.58407079646018,1.4624680814423088,0.5753030383668586,-0.22788207588446285,4890,22.42063492063492,1.818395525947842,5,30,150,55,40,5,0.1,0.16,0.15,5,5.0,-0.1
opt,1177.274528275529,12.032037805840346,6.844486976875331,1.757916677537935,2.8959150605487656,-6.9518101451664895,1.7307776758267883,19.274336283185843,1.6954102853923205,0.582084495625722,-0.11207611182019708,4322,22.42063492063492,1.8180768665671367,5,50,150,80,60,3,0.2,0.16,0.1,3,5.0,-0.2
opt,1048.6103301357414,11.502750276306205,6.533883601754225,1.7604767665616106,2.8594130365040664,-5.624739967878258,2.0450279198675965,29.274336283185843,1.5089055293494704,0.4462413039550515,-0.13947856009728965,5155,22.42063492063492,1.8179905179431417,5,50,200,55,40,5,0.1,0.12,0.1,3,5.0,-0.1
opt,835.2399061390894,10.485398279018865,5.938995406439235,1.7655171559234217,2.9635198275396584,-5.255493436299967,1.995131076864386,27.75221238938053,1.563069616644487,0.402840103297201,-0.10898348975076744,5270,22.42063492063492,1.817944147318516,5,80,150,55,60,5,0.1,0.12,0.1,5,5.0,-0.1
opt,1165.680504441138,11.986482965415778,6.818217176679746,1.7580083847157262,2.8287859048041897,-6.8661277522033775,1.7457413258250625,19.469026548672566,1.7090657387962616,0.5676296325315675,-0.11546822812003939,4160,22.42063492063492,1.817940799542805,10,30,200,80,60,3,0.2,0.16,0.1,3,5.0,-0.2
opt,2578.492743358871,15.79410288586911,9.083071828595003,1.7388503783650238,2.517893206509767,-7.094050444395997,2.226387169032015,32.21238938053098,1.4666686429127045,0.5838141470063952,-0.29354104791563074,4132,22.42063492063492,1.8178208927943693,5,30,150,80,40,3,0.2,0.16,0.15,3,5.0,-0.2
opt,1121.106067141756,11.80754834617359,6.715126685987554,1.7583507949019619,2.7871067322117162,-5.8361523772999755,2.023173416804482,30.920353982300885,1.4780035350705365,0.45190186021918716,-0.1643026589408443,4992,22.42063492063492,1.81738853663283,5,30,200,55,60,3,0.1,0.12,0.1,3,5.0,-0.1
opt,926.391566286264,10.944647101641557,6.209180624902068,1.7626556163864502,2.6930612230381827,-5.419776157408598,2.0193909829063146,28.67256637168142,1.534451245953699,0.42040834507568625,-0.15294519602054069,4516,22.42063492063492,1.817378851894658,5,50,200,80,40,3,0.2,0.12,0.1,3,5.0,-0.2
opt,2772.9407515024054,16.156615831849596,9.306032965590578,1.7361442723864526,2.782059827766017,-8.320219525826765,1.941849705010535,34.584070796460175,1.4453856318714826,0.5739016810648037,-0.22960964719570082,5202,22.42063492063492,1.8169273515457007,10,50,200,20,60,3,0.1,0.16,0.15,3,5.0,-0.1
opt,2363.6195684787667,15.36302821976092,8.830661058897011,1.7397370499553326,2.7028008939607386,-9.040580403076415,1.6993409200290994,31.87610619469027,1.4710940198320517,0.5708120598669127,-0.21879203671638423,4863,22.42063492063492,1.8165521910541371,5,30,200,55,40,5,0.1,0.16,0.15,5,5.0,-0.1
opt,974.8805056747133,11.173298092873395,6.34838275875767,1.7600227518512013,2.6502349945589505,-4.729941608535275,2.362248631719037,28.3716814159292,1.5305066992334027,0.4355877017809533,-0.1600770370039795,4447,22.42063492063492,1.8158892423155684,10,30,150,55,40,5,0.2,0.12,0.1,5,5.0,-0.2
opt,2499.4847501164495,15.63957227552999,9.001154799317362,1.737507311474754,2.7528163701774027,-8.822124192119588,1.7727671856512883,34.92035398230088,1.4510971676448683,0.5460648875105665,-0.22622274404312373,5123,22.42063492063492,1.8157051728524038,10,80,200,20,60,3,0.1,0.16,0.15,5,5.0,-0.1
opt,2581.495410153602,15.799889476229367,9.097789784509294,1.7366733954582756,2.76464016808501,-7.344257262666718,2.1513257108442287,34.884955752212385,1.445910681724511,0.5564352129163229,-0.22764324676382897,5170,22.42063492063492,1.8156728428394224,20,50,200,20,40,3,0.1,0.16,0.15,3,5.0,-0.1
opt,998.8478380095722,11.282700835491655,6.413714087324636,1.759152447688548,2.872213522500736,-5.969723005494234,1.8899873285758186,29.398230088495573,1.5028207906749556,0.43963932995959776,-0.13835806126836295,5167,22.42063492063492,1.8155659518660063,5,50,150,55,40,3,0.1,0.12,0.1,3,5.0,-0.1
opt,977.8564045499693,11.187008073607018,6.358551158169336,1.759364326138067,2.6487602563272628,-5.2551985774638394,2.128750780528235,27.345132743362832,1.5377392859929466,0.4485084231202058,-0.15296202875568285,4485,22.42063492063492,1.815299366506102,10,30,200,55,40,3,0.2,0.12,0.1,5,5.0,-0.2
opt,1115.4469958759016,11.784386226819432,6.710369813696819,1.756145570809797,3.1526977696596576,-11.253441861121875,1.0471806201382574,18.38938053097345,1.7088946249744377,0.5912638373397899,-0.09041390057836342,4934,22.42063492063492,1.8150675019438942,20,50,200,80,40,5,0.1,0.16,0.1,3,5.0,-0.1
opt,851.9824386057583,10.57287012822119,6.000236887741091,1.7620754523579414,2.904378954826295,-5.042370113274058,2.0968056470880767,28.690265486725664,1.5469119840786345,0.4002747669327224,-0.11736026352199092,5189,22.42063492063492,1.8149398029990473,10,50,150,55,60,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1197.5684808630995,12.110833391081787,6.903188120122896,1.7543826389112198,2.857490528627064,-5.938626375224283,2.0393324357982365,19.079646017699115,1.7041277925249811,0.587465729137325,-0.11689841155083763,4169,22.42063492063492,1.8149368058666289,20,30,150,80,60,5,0.2,0.16,0.1,3,5.0,-0.2
opt,2624.2963115622524,15.881706992985901,9.151951748734339,1.7353355250351101,2.6986195357615013,-9.015340251294882,1.7616314581920296,33.522123893805315,1.4556689606605266,0.5733371567550587,-0.23894312688904637,4874,22.42063492063492,1.8147440600000397,10,50,150,20,40,3,0.2,0.16,0.15,3,5.0,-0.2
opt,1010.6178285223696,11.335594773488777,6.447860728675465,1.7580396429898326,2.7484837213237263,-6.422349319276578,1.7650230795551982,28.690265486725664,1.5151884502485602,0.4453150400583649,-0.15047793277185442,4781,22.42063492063492,1.8147176168572765,20,80,200,20,40,3,0.2,0.12,0.1,3,5.0,-0.2
opt,1156.4652328830075,11.949989356467094,6.810622350341703,1.754610480768698,3.0844146668376053,-7.704393052905482,1.551061748071188,17.946902654867255,1.7145448346261674,0.6112539747078399,-0.09345969072464637,4792,22.42063492063492,1.8143604275510334,10,80,200,55,40,3,0.2,0.16,0.1,5,5.0,-0.2
opt,2645.0817456334225,15.920998060985593,9.177691674884194,1.7347497197530868,2.660900929372313,-7.172329748212608,2.219780548287425,34.849557522123895,1.4422529618514337,0.5643399946703176,-0.2588881544163603,4806,22.42063492063492,1.8143547100580149,5,30,150,80,60,3,0.1,0.16,0.15,5,5.0,-0.1
opt,981.8315506416823,11.205265281663813,6.373462436216938,1.7581127046407856,2.6110143066759455,-4.584447801178296,2.444190831180111,28.79646017699115,1.5233791054278745,0.4341973155775125,-0.17659238447320302,4247,22.42063492063492,1.8141390310491048,5,30,150,80,60,5,0.2,0.12,0.1,5,5.0,-0.2
opt,1108.7060432159287,11.756661215308739,6.699540085031675,1.7548460142175797,3.08500935985021,-8.974422459303547,1.3100186968712308,16.831858407079647,1.7305741346650458,0.6333328856370408,-0.0919753014741613,4661,22.42063492063492,1.8136293202941234,10,80,200,80,40,3,0.2,0.16,0.1,5,5.0,-0.2
opt,2529.549235327115,15.698897178198902,9.047876756316924,1.73509184541428,2.6591722374609104,-7.514250302632903,2.089216694405055,33.610619469026545,1.46000460554731,0.561849436805473,-0.24655424796657005,4735,22.42063492063492,1.8135863313052747,10,80,200,20,40,5,0.2,0.16,0.15,5,5.0,-0.2
opt,1141.0188630118507,11.888242395919413,6.777512422404985,1.754071649742679,3.15674569824585,-9.235982380328874,1.2871659891035974,17.929203539823007,1.7153465206503364,0.6084028176265072,-0.09086824307527143,4880,22.42063492063492,1.813512861722276,20,30,200,80,60,5,0.1,0.16,0.1,5,5.0,-0.1
opt,954.1133001508819,11.07660152112906,6.300243708287251,1.7581227066754663,2.6366276427248065,-4.603385654955673,2.406185870871972,27.575221238938052,1.531101436935436,0.44410334285977704,-0.16168350646603272,4347,22.42063492063492,1.8135057142811117,5,30,200,55,60,5,0.2,0.12,0.1,3,5.0,-0.2
opt,1097.5348678284809,11.710388129153838,6.674549687829533,1.7544836246416329,3.055435140924481,-5.195553680814078,2.253924961337127,19.238938053097346,1.7115297620130399,0.5605225160226254,-0.09618759502255553,4690,22.42063492063492,1.8130355652874022,5,80,200,55,60,5,0.2,0.16,0.1,5,5.0,-0.2
opt,2706.1797649504742,16.034868344156905,9.255418113709247,1.732484491479196,2.7036488193700925,-9.746438559187732,1.6452028345308987,32.86725663716814,1.4539925029939127,0.5917187694541649,-0.2403712625188068,4875,22.42063492063492,1.8126588331999804,5,50,150,20,40,3,0.2,0.16,0.15,3,5.0,-0.2
opt,2809.8201911701003,16.222716301208884,9.369024006297275,1.7315268154190857,2.77256968356048,-7.917874411396193,2.0488726466612723,34.8141592920354,1.4399383826364793,0.5773361500767539,-0.23271138697963245,5221,22.42063492063492,1.8126403969251301,10,50,150,20,60,3,0.1,0.16,0.15,3,5.0,-0.1
opt,2834.316793679728,16.266181564853266,9.398275870403133,1.7307623003574952,2.6747205985688356,-10.133961981460983,1.6051157084080772,34.56637168141593,1.4391211669339123,0.5837355148247286,-0.2635311898940798,4833,22.42063492063492,1.8120932081817616,20,30,150,20,60,3,0.2,0.16,0.15,3,5.0,-0.2
opt,2636.83856480122,15.905449954372841,9.180702365796535,1.7324872673827123,2.708568034681862,-10.252036980723178,1.551442897082768,32.123893805309734,1.4598481158625027,0.5954606334043613,-0.23368822928520336,4869,22.42063492063492,1.8120145171545765,5,50,200,20,40,3,0.2,0.16,0.15,3,5.0,-0.2
opt,1024.507099556234,11.397328108416737,6.494189071197338,1.7550040479981597,2.8354582781657,-6.159416161283932,1.8503909802452707,29.5929203539823,1.5159879916270171,0.43359004476635965,-0.13966450875026656,5090,22.42063492063492,1.8119906885402433,5,50,200,80,60,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1148.7143285725465,11.919096283023723,6.802012901867778,1.7522895729513883,2.8486824040573744,-8.637638127932536,1.3799022494910447,19.1858407079646,1.6951663516899276,0.5796586889617766,-0.11235877449016723,4295,22.42063492063492,1.811885054366507,5,50,200,80,60,3,0.2,0.16,0.1,3,5.0,-0.2
opt,2464.5298763276905,15.569767624340658,8.97959874693783,1.7339046056651661,2.5138899195157736,-6.989979583911355,2.227441072957805,33.04424778761062,1.4654874258664607,0.5624129811498488,-0.293407964175692,4157,22.42063492063492,1.8117534437868694,10,30,150,80,40,3,0.2,0.16,0.15,3,5.0,-0.2
opt,2247.0993466649047,15.11399583321229,8.705676868676234,1.7361080661738932,2.6635726049666757,-7.240706574749773,2.0873647726478413,32.21238938053098,1.4830541278968032,0.5467515738250341,-0.21834430434079596,4752,22.42063492063492,1.8116780453399546,5,30,200,80,60,5,0.1,0.16,0.15,5,5.0,-0.1
opt,1099.9287470667944,11.720338639338612,6.685952567740268,1.7529796271498044,3.006769621269482,-5.05332814830105,2.319330606558578,19.716814159292035,1.7071395988769411,0.5493894137291339,-0.09939174118700361,4619,22.42063492063492,1.8115813203464974,20,50,200,55,60,5,0.2,0.16,0.1,5,5.0,-0.2
opt,972.1549494128797,11.160709587856843,6.357616835759791,1.7554863522257298,2.6293605078497007,-5.037131738505546,2.2156874521546834,29.734513274336283,1.5181982343086557,0.42165169265522795,-0.17660452807057106,4316,22.42063492063492,1.811289900165014,5,30,150,80,60,3,0.2,0.12,0.1,5,5.0,-0.2
opt,975.4209644268517,11.175790681783159,6.366499113877013,1.7554059903068815,2.6450856904297635,-4.6138398876867495,2.422232013644147,28.283185840707965,1.5160949662402754,0.44506300787174496,-0.1687435074447272,4372,22.42063492063492,1.8112849437157972,5,30,150,55,40,5,0.2,0.12,0.1,3,5.0,-0.2
opt,1113.728646280499,11.777332766737981,6.721189811818558,1.752269032192587,2.9962258826500223,-4.948361468859595,2.3800469793594523,20.300884955752213,1.7024686842898038,0.5381886683115309,-0.10136777057788543,4612,22.42063492063492,1.811155696026277,20,50,200,55,60,5,0.2,0.16,0.1,3,5.0,-0.2
opt,947.3231000497709,11.044589734206745,6.29031228485646,1.7558094469802263,2.9267678513810096,-6.208144116865574,1.7790485411255306,29.858407079646014,1.5088774005765146,0.4206823773977798,-0.12882602759269324,5332,22.42063492063492,1.8110323956512602,5,80,200,55,40,5,0.1,0.12,0.1,5,5.0,-0.1
opt,2429.5495766845215,15.498996196526837,8.940895432963817,1.7334948510172965,2.698303204282839,-7.136574928860659,2.1717695604719482,33.75221238938053,1.4632781117102724,0.5500031814285278,-0.2260438920108086,4921,22.42063492063492,1.8109898319999307,10,30,200,55,40,5,0.1,0.16,0.15,5,5.0,-0.1
opt,938.4476334369803,11.002446844086444,6.266187752382203,1.7558437887380038,2.6413494467254854,-4.640361326420684,2.3710323550543677,27.699115044247787,1.5309720180117687,0.4393392430276647,-0.16027986032321234,4361,22.42063492063492,1.810856022958436,5,30,200,55,60,5,0.2,0.12,0.1,5,5.0,-0.2
opt,1085.3416669482565,11.65940851866003,6.654548451625489,1.7520961194312168,3.1557626503628446,-11.274369102113344,1.03415174836475,18.123893805309734,1.7193285565502523,0.5887817172978829,-0.08762303903909999,4946,22.42063492063492,1.8103931620245168,20,50,200,80,40,5,0.1,0.16,0.1,5,5.0,-0.1
opt,2583.831701947521,15.804387581074874,9.134042924693967,1.7302729701814268,2.7674719135006716,-7.408860567689185,2.133173844571925,34.72566371681416,1.443225964667109,0.5615959187640588,-0.22674906041639428,5200,22.42063492063492,1.8092949080868013,20,50,200,20,40,3,0.1,0.16,0.15,5,5.0,-0.1
opt,1054.205370643964,11.526919329647312,6.581024210886826,1.7515388122381639,2.8684596107996567,-5.610044376521792,2.0546930747799115,18.761061946902654,1.728225783846328,0.558534548864562,-0.10635666293283008,4195,22.42063492063492,1.8091734088864004,20,30,200,80,60,3,0.2,0.16,0.1,3,5.0,-0.2
opt,2216.153451695988,15.045871519244391,8.678194768952457,1.7337559158124976,2.7170296274547896,-6.994585755288576,2.1510739943202886,32.26548672566372,1.4783529619990023,0.5471281408836262,-0.20817019767591718,4915,22.42063492063492,1.8089852734087195,5,50,150,80,40,5,0.1,0.16,0.15,3,5.0,-0.1
opt,937.9412784358543,11.000032182193387,6.271857540201799,1.7538714984651034,2.6954737661701254,-5.10381616785168,2.1552563455324383,28.920353982300885,1.5259340879975054,0.4233458550996178,-0.15578247533550035,4538,22.42063492063492,1.8088716593760703,20,30,200,55,40,5,0.2,0.12,0.1,5,5.0,-0.2
opt,973.0478455271215,11.164836964151359,6.368828882275065,1.7530439536888718,2.631773568707769,-4.519884599458042,2.470159739363718,28.831858407079647,1.5135226355062692,0.43764268002829,-0.16901095823118154,4410,22.42063492063492,1.8088681385096286,5,30,150,55,40,5,0.2,0.12,0.1,5,5.0,-0.2
opt,1165.507503122283,11.985800200210717,6.853524210966631,1.7488520987540541,3.0484489939851778,-9.185436695845393,1.3048699367371328,18.973451327433626,1.698216250349846,0.5878420757193183,-0.09884806970424072,4720,22.42063492063492,1.8087810997551077,5,80,200,55,40,3,0.2,0.16,0.1,3,5.0,-0.2
opt,2845.4338463501513,16.285792729938244,9.428863646110496,1.7272275155507524,2.777027456329104,-10.28109344175965,1.5840525934516616,34.74336283185841,1.4344603368719844,0.5858373950029379,-0.23523896453796048,5248,22.42063492063492,1.8086564792004436,10,50,150,20,60,3,0.1,0.16,0.15,5,5.0,-0.1
opt,918.4543068403551,10.906238770789312,6.219703581194047,1.7534981576558593,2.8943243864270336,-7.319934622408507,1.4899366365106672,29.575221238938056,1.5139743234253604,0.4168171987878544,-0.12839755760687777,5248,22.42063492063492,1.8080293515098058,20,80,200,20,60,5,0.1,0.12,0.1,5,5.0,-0.1
opt,1132.8883914632652,11.855445196139103,6.7801034264992035,1.7485640631680555,3.0426117769536574,-5.190533278047465,2.284051476228815,19.168141592920353,1.7098618115894866,0.5701895386598875,-0.0975815256199449,4673,22.42063492063492,1.807841289148751,5,80,200,55,60,5,0.2,0.16,0.1,3,5.0,-0.2
opt,1052.8962012539932,11.52127412127597,6.583448335769453,1.750036384227112,2.7690518168907636,-5.387409824664802,2.1385553533590347,30.212389380530976,1.4946775972297934,0.441416546173036,-0.15559283501695398,4941,22.42063492063492,1.807642754833492,5,30,150,80,60,3,0.1,0.12,0.1,3,5.0,-0.1
opt,2269.2798977182883,15.16229816890926,8.756438524548944,1.7315599403114967,2.6884833715433514,-8.12963949936182,1.8650640252989703,32.49557522123894,1.4841096118461983,0.5429245450097032,-0.21181169376668865,4867,22.42063492063492,1.8073714311560432,5,50,150,80,60,5,0.1,0.16,0.15,3,5.0,-0.1
opt,975.6065894887863,11.1766465061079,6.381940851117136,1.7512927128040474,2.8221973583689732,-5.972843458546319,1.8712438361523864,28.33628318584071,1.5343360589636927,0.4342935438206664,-0.13375524210944822,4983,22.42063492063492,1.807175945334587,10,30,150,80,40,5,0.1,0.12,0.1,3,5.0,-0.1
opt,937.1079797241332,10.996055968306152,6.275854811146006,1.7521208344044228,2.7616289089659642,-6.528767560400945,1.6842468148201097,27.92920353982301,1.5311767232940858,0.4354000278514896,-0.1387061916961428,4807,22.42063492063492,1.8071011142459537,20,80,200,20,40,3,0.2,0.12,0.1,5,5.0,-0.2
opt,2604.7631706971706,15.844521235036746,9.170105422236379,1.7278450470826354,2.698482962248332,-10.404490030319215,1.5228541897647077,33.02654867256637,1.4511669301199335,0.5847528342151701,-0.23824818861097807,4905,22.42063492063492,1.8070676532578192,10,50,150,20,40,3,0.2,0.16,0.15,5,5.0,-0.2
opt,1191.2731197771038,12.086517029677601,6.920182099438499,1.7465605465293026,2.928226798563176,-5.921841735997951,2.0410064247758517,19.061946902654867,1.6902309729697997,0.5939138532517286,-0.10994670969000411,4430,22.42063492063492,1.8069931316776906,20,50,150,80,40,5,0.2,0.16,0.1,5,5.0,-0.2
opt,2288.8951853919425,15.204655539342248,8.78389565451285,1.7309695079916667,2.6572198987145246,-7.090958418740728,2.144231377687647,33.06194690265487,1.4623656881745326,0.5520270668850686,-0.2318045979353563,4771,22.42063492063492,1.806992785688378,5,30,150,80,60,5,0.1,0.16,0.15,5,5.0,-0.1
opt,897.0827967110074,10.801382749671484,6.162030262471471,1.7528934928241102,2.9150907724087474,-6.157594852449157,1.754156128894268,27.716814159292035,1.5467003440465263,0.42319910951952666,-0.11624518952741436,5246,22.42063492063492,1.8069004065724676,5,80,150,80,40,3,0.1,0.12,0.1,3,5.0,-0.1
opt,1124.4376829440428,11.821136465356584,6.763999104906235,1.7476549422932626,3.189433117475601,-7.012420860722787,1.6857425845000056,18.743362831858406,1.7123203861207403,0.5803179006410866,-0.08702784777178088,5088,22.42063492063492,1.8067606246200456,10,80,200,55,60,3,0.1,0.16,0.1,5,5.0,-0.1
opt,2273.8030548973848,15.172095143351916,8.765994098157002,1.7307900248919583,2.6739147714105784,-8.684455404173583,1.7470404806339952,33.16814159292035,1.4704440239858336,0.5426834494261797,-0.22331940461770222,4841,22.42063492063492,1.806650500608718,10,80,150,20,60,3,0.2,0.16,0.15,5,5.0,-0.2
opt,2355.8917862018166,15.346864117979454,8.878261445590287,1.72858889232216,2.5389617326256566,-6.98437936635294,2.1973125045172317,30.86725663716814,1.4715892700309314,0.5886542094326543,-0.2583784912144604,4288,22.42063492063492,1.8053232129120573,5,30,150,55,40,3,0.2,0.16,0.15,5,5.0,-0.2
opt,933.7301138386101,10.979906631862457,6.274453267906491,1.7499383871458762,2.882222401283667,-5.6618998085883065,1.9392619090870313,28.938053097345133,1.5111398115044405,0.43038542836472593,-0.12996423667892648,5212,22.42063492063492,1.8048379203051885,5,50,200,55,40,3,0.1,0.12,0.1,5,5.0,-0.1
opt,900.3125776044367,10.81736610633557,6.179006562007417,1.75066428523443,2.900467707008079,-7.310978786937294,1.479605730174354,29.30973451327434,1.5175781213945332,0.4153743089090437,-0.1264327974884804,5235,22.42063492063492,1.804751115766108,20,80,200,20,60,5,0.1,0.12,0.1,3,5.0,-0.1
opt,975.9451785985397,11.178207207781199,6.391863546618594,1.7488181852215328,2.6175019329034717,-5.136113322703649,2.1763941925442163,27.50442477876106,1.529361240766281,0.45025885632254603,-0.15787189344399227,4446,22.42063492063492,1.8047092212604388,10,30,200,55,40,3,0.2,0.12,0.1,3,5.0,-0.2
opt,974.0848615700173,11.16962641257433,6.387875730272475,1.7485666415896117,2.784841363240572,-5.074434298996349,2.201156967345803,29.327433628318584,1.5197119066906548,0.4270788357830857,-0.13971208657716935,4984,22.42063492063492,1.8044147736524834,10,30,150,80,60,3,0.1,0.12,0.1,3,5.0,-0.1
opt,884.5102626168721,10.738689821869563,6.134444276116749,1.7505562588087298,2.733618106886339,-4.995790026110842,2.1495478724572203,28.01769911504425,1.5347217441218206,0.42234804027118855,-0.14143960520032126,4657,22.42063492063492,1.8042497079180777,10,50,200,55,60,5,0.2,0.12,0.1,3,5.0,-0.2
opt,1048.3625783154912,11.501677457046222,6.584656300128273,1.7467392271973499,3.055500198443926,-7.558390838850723,1.5217098059982153,17.964601769911503,1.7326933407637826,0.5800719956551762,-0.08975230807291137,4711,22.42063492063492,1.804247614482581,5,80,200,55,40,5,0.2,0.16,0.1,5,5.0,-0.2
opt,2676.3927108223857,15.97965239308432,9.268753965361372,1.7240345846704437,2.753557074607981,-7.8798669757713435,2.02790890280481,35.91150442477876,1.4319589768628862,0.5588633533583389,-0.23744403549537768,5231,22.42063492063492,1.8039328466358653,20,50,150,20,40,3,0.1,0.16,0.15,5,5.0,-0.1
opt,2386.805915788016,15.411237700054304,8.925210283930076,1.7267086387647785,2.7561492355681954,-10.399988908129181,1.481851359284438,32.83185840707964,1.4539720662264777,0.5703483405103049,-0.21585856259909147,5101,22.42063492063492,1.80376482726505,10,80,200,20,40,5,0.1,0.16,0.15,3,5.0,-0.1
